Customer_ID,Total_Spend,Avg_Order,Spend_Std,Max_Order,Total_Qty,Avg_Qty,Max_Qty,Lifespan,Product_Diversity,Txn_Count,Avg_Daily_Spend,Spend_Volatility,Is_Anomaly,Anomaly_Score,Risk_Score
12362.0,9750.0,9750.0,0.0,9750.0,1,1.0,1,0,1,1,9750.0,0.0,0,-0.4845028368443324,0.6158302321049213
12366.0,37518.0,12506.0,585.4331729582806,13182.0,296,98.66666666666669,104,0,2,3,37518.0,0.046808441109641,0,-0.5191293126388132,0.6562424264409108
12368.0,68827.5,3823.75,2195.3860792044543,8955.0,330,18.33333333333333,50,0,5,18,68827.5,0.5739946608809606,0,-0.4003192033754684,0.8705442120568381
12369.0,134336.25,1444.475806451613,1841.167441869614,15000.0,1241,13.344086021505376,88,228,5,93,586.6211790393013,1.273744903686319,0,-0.3849085640240512,0.6323864684932642
12370.0,58096.5,1659.9,1857.973253582896,12000.0,252,7.2,16,44,5,35,1291.0333333333333,1.1186544967083485,0,-0.3721082560813991,0.8612542940324941
12371.0,163456.5,1571.6971153846157,1803.5397098595145,18000.0,845,8.125,27,236,5,104,689.6898734177215,1.146781342838824,0,-0.3786565693686711,0.8815045195009308
12373.0,57228.75,1546.722972972973,1242.757013972171,6000.0,319,8.621621621621621,20,49,5,37,1144.575,0.8029583043437016,0,-0.3468191556921546,0.9382544528236507
12374.0,168471.75,3369.435,2289.332648733277,15000.0,1020,20.4,40,167,5,50,1002.8080357142856,0.679239519152061,0,-0.3919762547690139,0.9907374974169738
12376.0,37736.25,2902.788461538461,2322.6088821045114,7560.000000000001,240,18.46153846153846,48,28,4,13,1301.25,0.7998547114805896,0,-0.3819247424067983,0.9409274129852687
12377.0,134865.0,1798.2,1123.8347343516016,6000.0,1161,15.48,96,208,5,75,645.2870813397129,0.6246302436369506,0,-0.358595182416893,0.8038529294269232
12378.0,105577.5,1287.530487804878,554.0369082145672,2996.25,787,9.597560975609756,48,0,5,82,105577.5,0.4299757851740214,0,-0.402317857127947,0.9929838962870858
12379.0,57598.5,1404.841463414634,596.1045151546873,3375.0,408,9.951219512195122,25,112,5,41,509.7212389380531,0.4240197281611079,0,-0.3418100207715144,0.9199732811793127
12380.0,521361.75,3013.651734104046,8738.095869600778,113148.75,2228,12.878612716763003,72,197,5,173,2633.1401515151515,2.8985423990269767,1,-0.6073167461843141,0.7584676697343867
12385.0,145380.0,2236.6153846153848,2589.08290316226,20250.0,612,9.415384615384616,36,0,5,65,145380.0,1.1570723552239464,0,-0.4687534799298533,0.6988056363027155
12387.0,10795.5,1199.5,580.0686381800001,2542.5,134,14.88888888888889,24,0,5,9,10795.5,0.4831892029820909,0,-0.3410006160974775,0.9279608677074063
12388.0,84033.75,1826.820652173913,1251.524152631329,5310.000000000001,539,11.717391304347826,36,137,5,46,608.9402173913044,0.6847083991215616,0,-0.3426863529678082,0.6195090426427745
12389.0,107499.75,2193.872448979592,2334.80588566938,15300.0,614,12.53061224489796,48,253,5,49,423.2273622047244,1.063754700987223,0,-0.3764045863159736,0.5944382490078206
12391.0,173439.75,958.2306629834254,1244.9708225213783,11340.000000000002,920,5.082872928176796,72,198,5,181,871.5565326633166,1.2978847221681131,0,-0.3860634281821055,0.832884400820977
12392.0,17606.25,2515.178571428572,1927.9920508690611,5310.000000000001,73,10.428571428571429,24,0,3,7,17606.25,0.7662381647954483,0,-0.3853604751436177,0.5408117452051577
12393.0,61263.75,1424.7383720930231,726.6339632361257,3712.5,495,11.511627906976743,30,46,5,43,1303.4840425531916,0.5096544902340021,0,-0.3428899469200961,0.5841746986880265
12395.0,127690.5,1484.7732558139537,901.0920144860074,6750.0,1087,12.63953488372093,48,196,5,86,648.1751269035533,0.606480168464441,0,-0.3563306648810299,0.7375848419506281
12396.0,69857.25,1074.7269230769232,264.070435247179,1492.5,591,9.092307692307692,24,0,5,65,69857.25,0.2454809204661839,0,-0.3852267566678516,0.7642435068352814
12399.0,64023.75,1255.3676470588234,592.1186438395206,3510.0000000000005,1020,20.0,72,259,5,51,246.24519230769232,0.4712940875433076,0,-0.371702098838828,0.7457640126385902
12400.0,15393.75,1399.4318181818182,387.1221398168331,2227.5,91,8.272727272727273,24,0,4,11,15393.75,0.2764305514847799,0,-0.3497110168736553,0.5349350196229629
12402.0,77347.5,1310.9745762711864,378.872324888778,2655.0000000000005,490,8.305084745762711,12,278,5,59,277.23118279569894,0.2887802338103118,0,-0.3584015138555109,0.6182545647090717
12403.0,44374.5,11093.625,8383.796190419946,18306.0,164,41.0,72,0,3,4,44374.5,0.7556628719240124,0,-0.488874995801172,0.8378902195162172
12404.0,4743.0,4743.0,0.0,4743.0,1,1.0,1,0,1,1,4743.0,0.0,0,-0.4625493585886511,0.5776678119587089
12406.0,223129.5,3657.8606557377047,3309.9867007929547,21750.0,1598,26.19672131147541,200,298,5,61,746.252508361204,0.9046495650503504,0,-0.4283109518085422,0.5907142099237352
12408.0,108916.5,2016.9722222222224,2078.573736367253,10485.0,820,15.185185185185183,64,113,5,54,955.407894736842,1.0300308961033642,0,-0.3648061101448978,0.7851624294379145
12409.0,925996.5,5974.170967741936,3403.4593571218425,18360.0,7592,48.980645161290326,240,145,5,155,6342.441780821918,0.5696003303497166,0,-0.5354387949643015,0.9769623987083969
12410.0,24028.5,1716.321428571429,1335.0792342828147,6000.0,130,9.285714285714286,24,0,5,14,24028.5,0.7774195395636645,0,-0.3447294892542989,0.6560208307343822
12411.0,26017.5,1182.6136363636365,802.8333298508978,4477.5,138,6.2727272727272725,12,0,5,22,26017.5,0.6782900307886002,0,-0.3360660460616117,0.771810264561692
12412.0,102753.75,1556.875,1201.6097514216244,6637.5,1168,17.696969696969695,48,137,5,66,744.5923913043479,0.7713133283617906,0,-0.35740728692435,0.7256196288096397
12413.0,18101.25,1392.4038461538462,901.2808393848766,4200.0,33,2.5384615384615383,6,0,5,13,18101.25,0.6468195432879305,0,-0.3441328040586958,0.6758256588182873
12414.0,29250.0,2925.0,3664.272915600038,9750.0,195,19.5,36,0,4,10,29250.0,1.2523147353383588,0,-0.4243737935725395,0.5411235917832145
12415.0,1465788.0,6914.094339622641,8817.731145708685,65700.0,14073,66.38207547169812,480,152,5,212,9580.313725490196,1.275142566773698,1,-0.6423757115663865,0.8559261094185233
12416.0,15192.0,1381.090909090909,516.5461169238337,1890.0,132,12.0,12,0,5,11,15192.0,0.3737425038585917,0,-0.3352967437242493,0.5540449540515074
12417.0,237585.75,1334.751404494382,626.8585301936532,4500.0,1338,7.51685393258427,50,323,5,178,733.2893518518518,0.4692928100876196,0,-0.393809004938974,0.7261992548361239
12418.0,101446.5,1491.860294117647,1420.6822622478203,7425.0,681,10.014705882352942,48,217,5,68,465.3509174311927,0.9516511811894044,0,-0.3478812757455103,0.8965378265778817
12419.0,37725.75,1509.03,1286.8032425355475,6300.0,231,9.24,24,28,5,25,1300.8879310344828,0.8521706472954496,0,-0.3475876332607316,0.7580844603738597
12421.0,21867.0,1093.35,455.70492963620313,2100.0,168,8.4,24,90,5,20,240.2967032967033,0.4164160731358369,0,-0.3387417778891604,0.8577986630683199
12422.0,332118.0,2497.127819548872,5142.982314267097,49668.75,2226,16.736842105263158,288,327,5,133,1012.5548780487804,2.058734654816761,0,-0.5311136025398605,0.7901118952594046
12423.0,57231.0,1430.775,763.9698229541632,4500.0,454,11.35,36,78,5,40,724.4430379746835,0.5335823177204262,0,-0.3412426592071916,0.6631035372060986
12424.0,118430.25,1910.165322580645,1230.438594619911,6885.000000000001,1285,20.725806451612904,120,126,5,62,932.5216535433073,0.6438158855658027,0,-0.3686973728635069,0.6230042021408333
12425.0,72315.75,1314.831818181818,629.980814402432,3982.5,651,11.836363636363636,48,0,5,55,72315.75,0.4787700112563952,0,-0.3753131509257097,0.8669548534843615
12426.0,57186.0,1216.723404255319,700.2020403962813,5400.0,326,6.9361702127659575,24,0,5,47,57186.0,0.5750091013685326,0,-0.3640619255276918,0.7140457621324992
12429.0,184050.75,3286.620535714286,3001.661041668532,18900.0,1333,23.803571428571427,120,105,5,56,1736.3278301886792,0.913019312618564,0,-0.4042512096765299,0.9903709055217911
12431.0,300920.25,1928.9759615384612,2128.6156236410434,15659.999999999998,1704,10.923076923076923,144,284,5,156,1055.8605263157897,1.1029233866437582,0,-0.4080270220870846,0.8606921336348263
12433.0,256370.25,1844.390287769784,1688.970481459621,9180.0,2463,17.719424460431654,97,77,5,139,3286.798076923077,0.9152375476630464,0,-0.4032090066673907,0.9445463349441015
12434.0,22296.75,1114.8375,328.6906868146468,1785.0,138,6.9,16,0,5,20,22296.75,0.2945685969638471,0,-0.3373661519774206,0.6733972013044397
12435.0,457203.0,6015.828947368421,9461.194256735467,75600.0,2903,38.19736842105263,480,341,5,76,1336.8508771929824,1.5724552483536212,0,-0.5861143030731123,0.6821701834200995
12437.0,579899.25,1593.1298076923076,1255.7660515327111,17550.0,5078,13.95054945054945,100,342,5,364,1690.6683673469388,0.7877439123672003,0,-0.4596556078623313,0.9855848718343262
12439.0,86863.5,1206.4375,358.9249738925989,2655.0000000000005,484,6.722222222222222,24,43,5,72,1974.1704545454545,0.2972617414090575,0,-0.3496650069097807,0.6361213206944645
12440.0,64440.0,2013.75,1230.0554816361846,6000.0,331,10.34375,16,255,4,32,251.71875,0.610525118072309,0,-0.3658689330960867,0.8224371345442449
12443.0,36398.25,1733.25,1792.872152790042,9000.0,182,8.666666666666666,27,0,5,21,36398.25,1.0338025963903947,0,-0.3622597002704928,0.6626461690341117
12445.0,22618.5,1130.925,403.6943060821615,2250.0,144,7.2,12,0,5,20,22618.5,0.3566440409763557,0,-0.335271001917067,0.8396393091361696
12449.0,57645.0,5764.5,3949.595991997157,12375.0,729,72.9,144,28,5,10,1987.7586206896551,0.685039630907494,0,-0.4422607109564687,0.6076962977393994
12450.0,36774.0,1268.0689655172414,451.0223500586895,2475.0,314,10.827586206896552,24,75,5,29,483.8684210526316,0.3553962489933427,0,-0.3356904210364712,0.861587661975405
12451.0,272577.0,1736.1592356687895,1177.3076991134133,7965.0,2784,17.73248407643312,144,66,5,157,4068.313432835821,0.6777200816942731,0,-0.4168937607438198,0.649068487542344
12454.0,986358.0,39454.32,15081.619991234362,71280.0,6697,267.88,576,26,4,25,36531.77777777778,0.3822455372617523,1,-0.7154241685238031,0.5751032151035796
12455.0,255981.75,1868.4799270072992,2782.117690997457,26280.0,1213,8.854014598540147,64,276,5,137,924.1218411552346,1.4881773539291898,0,-0.4218171234302265,0.53555111128421
12457.0,47451.0,2156.8636363636365,1860.853341639504,9000.0,251,11.409090909090908,96,0,5,22,47451.0,0.8623590991946809,0,-0.3800329187492505,0.6044536080616326
12458.0,62256.75,1353.4076086956522,885.8370152929056,6000.0,480,10.434782608695652,24,60,5,46,1020.6024590163936,0.6540401941081839,0,-0.347498454339991,0.7123219726158653
12459.0,34077.0,1481.608695652174,721.7924375299966,4200.0,258,11.217391304347826,48,0,5,23,34077.0,0.4868394739938393,0,-0.3415024566684494,0.7109088150853926
12460.0,24498.75,1361.0416666666667,369.36905912411686,2250.0,170,9.444444444444445,25,0,5,18,24498.75,0.2711877824032183,0,-0.3394860186820779,0.7577054418537743
12466.0,4254.75,4254.75,0.0,4254.75,1,1.0,1,0,1,1,4254.75,0.0,0,-0.4584018894689857,0.6489852054886833
12467.0,9960.0,1106.6666666666667,345.3281953446605,1755.0,129,14.333333333333334,25,0,3,9,9960.0,0.3117618375064644,0,-0.376173586960785,0.8404176176677018
12468.0,220590.0,1969.5535714285716,2511.415997932603,20250.0,1835,16.383928571428573,48,156,5,112,1405.031847133758,1.27447232815494,0,-0.4044504026479483,0.785748119531579
12469.0,230290.5,3030.1381578947367,5174.608065898121,27000.0,2552,33.578947368421055,288,14,5,76,15352.7,1.7071501846329966,0,-0.4820034750786909,0.8942340138900522
12470.0,15896.25,691.1413043478261,368.0916528813831,1548.7500000000002,95,4.130434782608695,12,0,5,23,15896.25,0.5318157586740462,0,-0.3395357819726717,0.7837454347498127
12471.0,1510480.5,2231.1381093057607,3041.43018694233,52560.0,8670,12.806499261447565,100,358,5,677,4207.466573816156,1.3625636219652533,0,-0.5722873862730663,0.7239698354393471
12472.0,725788.5,1445.7938247011953,1014.5097397500028,9450.0,6230,12.410358565737052,48,329,5,502,2199.359090909091,0.7012123790060607,0,-0.4757160476256278,0.7414984407513874
12474.0,378649.5,1323.9493006993007,746.9019405678838,5400.0,3107,10.863636363636363,48,288,5,286,1310.2058823529412,0.5637211478006541,0,-0.4042762840949374,0.8014061309969136
12475.0,31969.5,1278.78,500.7336717257986,2677.5,236,9.44,24,0,5,25,31969.5,0.3912654297815239,0,-0.336508413594281,0.5629302787736956
12476.0,547424.25,1934.3613074204948,1709.314487785039,16200.0,3237,11.43816254416961,100,105,5,283,5164.379716981132,0.8832017469974446,0,-0.4637824879761866,0.6544733460925085
12477.0,529247.25,2004.7244318181815,1897.2526022761915,13275.0,2466,9.340909090909092,60,224,5,264,2352.21,0.9459188770794096,0,-0.4134125853116361,0.7130204317829008
12480.0,163741.5,1860.698863636364,2641.78868626396,23850.0,1245,14.147727272727272,300,108,5,88,1502.2155963302753,1.4190204108004263,0,-0.4202701438480845,0.8972082678153896
12481.0,495426.75,3020.8948170731705,2888.344266129224,22950.0,3864,23.5609756097561,100,231,5,164,2135.4601293103447,0.955805691783377,0,-0.4557906730833965,0.9241181070927709
12482.0,1776855.0,8710.073529411764,7343.9861200349715,65613.0,27042,132.55882352941177,1440,77,5,204,22780.19230769231,0.8430632682916742,1,-0.7179619828762437,0.8142369936130864
12483.0,197670.0,3088.59375,2157.012598065734,13275.0,1062,16.59375,60,299,5,64,658.9,0.6981541175326801,0,-0.3939700300762633,0.8182439521697941
12484.0,137132.25,1063.0406976744189,1415.3564655592213,10017.0,1080,8.372093023255815,126,198,5,129,689.106783919598,1.3301713634193155,0,-0.3832268115273642,0.8881201106964318
12485.0,53107.5,1561.985294117647,1132.8443317950678,5714.999999999999,414,12.176470588235292,30,0,5,34,53107.5,0.7247952594682556,0,-0.3597487903781308,0.563517879943364
12486.0,77796.0,1587.6734693877552,1218.2153562393212,9000.0,523,10.673469387755102,72,0,5,49,77796.0,0.7668129289707333,0,-0.3949092004566067,0.5801210353357806
12487.0,21397.5,10698.75,7016.2670363235175,15659.999999999998,174,87.0,144,0,2,2,21397.5,0.6557412123015507,0,-0.516932099217377,0.7621475584889156
12490.0,330428.25,1522.7108294930877,1004.433422191822,10368.0,2842,13.096774193548388,240,360,5,217,915.3137119113574,0.6592021286125398,0,-0.43774492906302,0.800340264276771
12492.0,33900.0,1540.909090909091,1002.74661360879,5400.0,252,11.454545454545457,24,0,5,22,33900.0,0.6503279729789924,0,-0.3426305177725877,0.8983967362364702
12494.0,42687.75,1377.024193548387,643.4915641600605,4050.0,272,8.774193548387096,48,165,5,31,257.1551204819277,0.4669668117386833,0,-0.3424976472399721,0.9401850601517336
12495.0,26805.0,1576.764705882353,1171.040040781685,6000.0,130,7.647058823529412,12,0,5,17,26805.0,0.7422146258030217,0,-0.3445927827584988,0.7698073204856352
12496.0,4056.75,312.0576923076923,228.1838201302423,765.0,33,2.5384615384615383,12,0,4,13,4056.75,0.7288874406764911,0,-0.3558569583267922,0.719673630733839
12497.0,390405.0,9079.186046511628,6351.163846308628,25350.0,4449,103.46511627906976,480,244,5,43,1593.4897959183672,0.6994530523687431,0,-0.5659672057095295,0.5141638082524509
12499.0,29529.0,1093.6666666666667,542.9608464422005,2700.0,302,11.185185185185183,48,0,5,27,29529.0,0.4960056453491477,0,-0.3380103250325279,0.8126728554559146
12500.0,127304.25,1497.6970588235297,1894.780242351794,9562.5,699,8.223529411764705,48,238,5,85,532.6537656903765,1.2642850209095546,0,-0.3645571705727624,0.9867563746642074
12503.0,84450.0,42225.0,35319.98372026805,67200.0,561,280.5,560,0,2,2,84450.0,0.8364510898562035,1,-0.724294659649088,0.6818902924911304
12504.0,22275.0,2025.0,1089.1487501714355,3960.000000000001,368,33.45454545454545,96,179,3,11,123.75,0.5375857602030778,0,-0.419834770306139,0.9254859375619757
12505.0,71640.0,1705.7142857142858,1812.1880754062477,12600.0,324,7.714285714285714,24,0,5,42,71640.0,1.0617993243361288,0,-0.4073764956728291,0.9992121592872008
12507.0,40443.75,1444.419642857143,1032.6775743039248,6300.0,362,12.928571428571429,36,0,5,28,40443.75,0.7144482776383501,0,-0.3512940343342218,0.9230354454259118
12510.0,314658.75,2809.453125,7663.892213332612,73133.25,1696,15.142857142857142,144,276,5,112,1135.9521660649818,2.7269240483534527,0,-0.5615061254712411,0.6988608885312644
12511.0,231301.5,1217.3763157894737,576.746856377087,6660.000000000001,1753,9.226315789473684,48,0,5,190,231301.5,0.473373332116499,0,-0.4784137388687163,0.9144888811839076
12514.0,43506.0,1318.3636363636365,1246.8199816979852,7641.0,400,12.12121212121212,24,0,5,33,43506.0,0.945016178507396,0,-0.3620810707341087,0.7181407601563949
12516.0,100242.0,2088.375,1925.4302075231276,13500.0,1077,22.4375,72,169,5,48,589.6588235294117,0.9215340508635969,0,-0.3682978866026524,0.8363157293107263
12519.0,28927.5,1314.8863636363635,494.5919658287402,2700.0,212,9.636363636363637,48,0,5,22,28927.5,0.3758622169029614,0,-0.3375612972164155,0.6220026110706205
12523.0,193678.5,1344.9895833333333,706.3225894838773,6750.0,1410,9.791666666666666,50,358,5,144,539.4944289693593,0.5247608140730737,0,-0.3852216230167459,0.5207145221349516
12524.0,498029.25,5187.8046875,4977.697685043591,27540.0,3479,36.239583333333336,432,281,5,96,1766.061170212766,0.9593149067713086,0,-0.5128489000549693,0.8347554819622518
12525.0,73029.75,1217.1625,800.0338523359336,6750.0,509,8.483333333333333,25,149,5,60,486.865,0.6567546220934676,0,-0.3428788267412401,0.6282507382259069
12527.0,29010.0,2072.1428571428573,1735.2573676167267,6375.0,292,20.857142857142858,48,35,5,14,805.8333333333334,0.8370177489882226,0,-0.3575759466061091,0.6608968363954458
12529.0,23736.0,1130.2857142857142,298.88657219037844,1687.5,192,9.142857142857142,25,0,5,21,23736.0,0.2642007836005365,0,-0.3417123883276277,0.6944332453583109
12530.0,157273.5,1709.4945652173913,1548.576756170116,12375.0,1800,19.565217391304348,288,227,5,92,689.796052631579,0.9053386006948834,0,-0.393443390061082,0.578957155575075
12531.0,135598.5,1232.7136363636364,1132.8156995804804,12150.0,1074,9.763636363636364,25,0,5,110,135598.5,0.9182160804507664,0,-0.4508077018406822,0.9340599882396423
12533.0,102591.75,1424.8854166666667,1004.7469961629222,8100.0,704,9.77777777777778,25,111,5,72,915.9977678571428,0.7046477819457247,0,-0.3503398105009577,0.9946072494875029
12537.0,54970.5,1278.3837209302326,1262.3749765403895,9000.0,449,10.44186046511628,24,0,5,43,54970.5,0.9867055175772628,0,-0.3783816643297722,0.674787516002769
12538.0,20737.5,1595.1923076923076,960.898674168734,3915.0,145,11.153846153846152,36,0,5,13,20737.5,0.601994302026146,0,-0.3355879021605176,0.9674499693936887
12539.0,423480.0,1833.246753246753,1341.7209808594866,8054.999999999999,2468,10.683982683982684,48,266,5,231,1586.0674157303372,0.7314833614858746,0,-0.3942163844864311,0.8461059014464372
12540.0,664068.75,2266.4462457337886,2072.651711085418,17400.0,4334,14.791808873720136,160,354,5,293,1870.6161971830984,0.9140907816382076,0,-0.468165132626367,0.7477623629220794
12542.0,36141.0,926.6923076923076,410.17543768016304,1755.0,522,13.384615384615383,48,156,5,39,230.19745222929936,0.442145994182597,0,-0.3471431670408664,0.7266189078620034
12543.0,73518.75,1709.7383720930231,1631.7276384774195,10500.0,688,16.0,100,0,5,43,73518.75,0.9538148352170666,0,-0.4089646854988912,0.9459704985663562
12547.0,13183.5,1014.1153846153846,366.5039878049392,2100.0,175,13.461538461538462,24,0,3,13,13183.5,0.3610466291413791,0,-0.3717706643307488,0.8473118011806193
12549.0,118176.0,2411.7551020408164,3329.1343764690564,22680.000000000004,1366,27.877551020408163,288,122,5,49,960.780487804878,1.3798061699892896,0,-0.4251898388007454,0.8991288284201547
12553.0,68735.25,1462.4521276595744,859.3544209208702,4492.5,360,7.659574468085107,20,38,5,47,1762.4423076923076,0.5872104762970228,0,-0.3388917844285609,0.8178040908197413
12554.0,35137.5,1351.4423076923076,1089.3372189264726,6300.0,240,9.23076923076923,25,0,5,26,35137.5,0.8054592885261219,0,-0.3439956079550659,0.5857481518297301
12555.0,9692.25,9692.25,0.0,9692.25,1,1.0,1,0,1,1,9692.25,0.0,0,-0.4845028368443324,0.5819530403049704
12557.0,457888.5,22894.425,23796.908949690685,54918.0,1998,99.9,216,290,4,20,1573.5,1.039373977538774,1,-0.6202244003703175,0.5537973009024086
12562.0,88888.5,2279.192307692308,2250.480997170045,11475.0,548,14.051282051282053,144,50,5,39,1742.9117647058824,0.9869698224917124,0,-0.3798822961385888,0.5885551596800291
12563.0,18693.0,1437.923076923077,986.503016682198,3375.0,113,8.692307692307692,12,0,5,13,18693.0,0.6855842626359763,0,-0.3355702792952746,0.6620889842664915
12567.0,177465.0,1613.3181818181818,1111.0031275550175,8985.0,1003,9.11818181818182,48,278,5,110,636.0752688172043,0.6882181840408387,0,-0.3595785793508299,0.5008016839385439
12568.0,5250.0,1050.0,396.82726090832017,1597.5,48,9.6,25,0,2,5,5250.0,0.3775711331192389,0,-0.4047067011044792,0.6503657432056853
12570.0,5814.0,5814.0,0.0,5814.0,1,1.0,1,0,1,1,5814.0,0.0,0,-0.4697118927176656,0.9775379248361296
12573.0,41765.25,458.9587912087912,646.4674330799403,4563.0,395,4.34065934065934,36,84,5,91,491.3558823529412,1.4054898948251353,0,-0.361033448722276,0.5683380494598873
12575.0,46711.5,1229.25,430.5335823609356,2700.0,315,8.289473684210526,36,69,5,38,667.3071428571428,0.3499561734289255,0,-0.3386323830940684,0.5531521500190777
12576.0,62016.75,1148.4583333333333,745.7073724051774,6000.0,527,9.75925925925926,36,134,5,54,459.3833333333333,0.6487467625230818,0,-0.3427871595699306,0.7079568418888427
12577.0,74696.25,481.9112903225807,520.8349360735011,3060.0,725,4.67741935483871,48,355,5,155,209.82092696629212,1.078531288273645,0,-0.3836758073315623,0.8042700926767332
12578.0,138595.5,2389.5775862068967,2419.938643835295,16200.0,1184,20.41379310344828,300,58,5,58,2349.076271186441,1.0122819931876736,0,-0.4124975147283276,0.5915790182347851
12580.0,47790.0,1405.5882352941176,583.9300169591236,4050.0,331,9.735294117647058,30,0,5,34,47790.0,0.415139272679203,0,-0.351128683819525,0.6370706480237994
12582.0,110178.0,1360.2222222222222,1254.5549839734008,11475.0,685,8.45679012345679,48,155,5,81,706.2692307692307,0.921638629969848,0,-0.3580223523273883,0.6465034816661523
12583.0,537454.5,2454.1301369863013,1562.88159456463,12495.0,3924,17.91780821917808,108,360,5,219,1488.7936288088642,0.6365779031506184,0,-0.446164191600143,0.6253250720382575
12586.0,139929.75,1685.9006024096386,1296.2224824440962,8970.0,608,7.325301204819277,24,349,5,83,399.7992857142857,0.7684047777281711,0,-0.3762446196911365,0.721808503033661
12588.0,55791.0,1549.75,1197.660733322612,6000.0,385,10.694444444444445,24,198,5,36,280.356783919598,0.7723106453797273,0,-0.3405619479308338,0.6884866034606589
12589.0,303673.5,2094.3,6565.402946268798,79181.25,1458,10.055172413793104,25,268,5,145,1128.8977695167289,3.133395192224883,0,-0.5651491720326969,0.529276336015938
12591.0,67447.5,1568.546511627907,1327.8044761755502,8400.0,449,10.44186046511628,24,18,5,43,3549.868421052632,0.8459796930760427,0,-0.3488763057198772,0.7577068892269185
12592.0,160879.5,2553.6428571428573,7025.026590139422,53626.5,1585,25.15873015873016,48,0,5,63,160879.5,2.749905557443084,1,-0.5958248369939121,0.7606495553049266
12594.0,131391.75,1622.1203703703704,1084.7553368380406,5400.0,991,12.234567901234568,100,268,5,81,488.44516728624535,0.6683147822182262,0,-0.3537635245577586,0.529190250543194
12595.0,22426.5,1180.342105263158,479.4339487189144,2250.0,271,14.263157894736842,48,0,5,19,22426.5,0.4058383651805205,0,-0.335819247756725,0.7822759090774847
12598.0,113325.75,1531.429054054054,1068.3154968879155,7965.0,942,12.72972972972973,48,185,5,74,609.2782258064516,0.6971386336363683,0,-0.3472876384070745,0.5637329406207447
12599.0,94810.5,1335.3591549295777,756.9414828444164,4792.5,1233,17.366197183098592,48,196,5,71,481.2715736040609,0.5664206961520799,0,-0.3573658952636113,0.7828758263096296
12600.0,177628.5,2691.340909090909,1950.6582122040656,8100.0,609,9.227272727272728,36,357,5,66,496.1689944134078,0.7245212542057764,0,-0.3873896665400582,0.8192644358413241
12601.0,7815.0,1302.5,505.22210462330327,2250.0,45,7.5,24,0,3,6,7815.0,0.3875888796496381,0,-0.3737415853369388,0.9837336991585728
12605.0,92471.25,1216.7269736842106,637.8225656842603,2969.9999999999995,929,12.223684210526317,25,82,5,76,1114.1114457831325,0.5237812575954853,0,-0.3495948411302347,0.8716314865628543
12606.0,1575.0,1575.0,0.0,1575.0,1,1.0,1,0,1,1,1575.0,0.0,0,-0.4627413027381847,0.5780902650364067
12608.0,31184.25,1949.015625,2998.139882311406,12168.0,323,20.1875,96,0,4,16,31184.25,1.5374953122805906,0,-0.422957016093647,0.6294450435074671
