Customer_ID,Recency,Total_Spend,Avg_Order_Value,Spend_Std,Frequency,Total_Quantity,Avg_Quantity,Product_Diversity,Customer_Lifespan,Purchase_Rate,Cluster,Feature_1,Feature_2
12411.0,45,26017.5,1182.6136363636365,802.8333298508978,22,138,6.2727272727272725,5,0,22.0,4,-1.0904240468140622,-0.6894689363392036
12412.0,38,102753.75,1556.875,1201.6097514216244,66,1168,17.696969696969695,5,137,0.4782608695652174,4,-1.1077754772973676,0.7699773610441214
12413.0,38,18101.25,1392.4038461538462,901.2808393848766,13,33,2.5384615384615383,5,0,13.0,4,-0.22840679289699636,-0.759496923003467
12414.0,99,29250.0,2925.0,3664.272915600038,10,195,19.5,4,0,10.0,3,-1.0363384937871876,0.8145284263011946
12415.0,11,1465788.0,6914.094339622641,8817.731145708685,212,14073,66.38207547169812,5,152,1.3856209150326797,-1,1.823637996806484,-1.2739078486351627
12416.0,292,15192.0,1381.090909090909,516.5461169238337,11,132,12.0,5,0,11.0,4,-0.8530829822903746,-1.48878661198006
12417.0,46,237585.75,1334.751404494382,626.8585301936532,178,1338,7.51685393258427,5,323,0.5493827160493827,4,-1.3547692580215418,0.7809833619300885
12418.0,49,101446.5,1491.860294117647,1420.6822622478203,68,681,10.014705882352942,5,217,0.3119266055045872,4,0.2971001084149999,0.899229158488862
12419.0,21,37725.75,1509.03,1286.8032425355475,25,231,9.24,5,28,0.8620689655172413,4,-0.11637632162179187,-0.09535458285259615
12421.0,51,21867.0,1093.35,455.70492963620313,20,168,8.4,5,90,0.2197802197802197,4,0.9765706021559606,1.3473694895099155
12422.0,30,332118.0,2497.127819548872,5142.982314267097,133,2226,16.736842105263158,5,327,0.4054878048780488,4,-0.13530840270767688,-1.8858207425137705
12423.0,23,57231.0,1430.775,763.9698229541632,40,454,11.35,5,78,0.5063291139240507,4,0.006519349291984273,0.21077353450783234
12424.0,58,118430.25,1910.165322580645,1230.438594619911,62,1285,20.725806451612904,5,126,0.4881889763779528,4,-1.2894592540239163,0.1379388847021718
12425.0,84,72315.75,1314.831818181818,629.980814402432,55,651,11.836363636363636,5,0,55.0,4,-2.008858930348367,0.6478461324233339
12426.0,298,57186.0,1216.723404255319,700.2020403962813,47,326,6.9361702127659575,5,0,47.0,4,-1.4989784850599555,3.1946205440460185
12429.0,77,184050.75,3286.620535714286,3001.661041668532,56,1333,23.803571428571427,5,105,0.5283018867924528,4,1.2805490907431194,-2.0952869898326174
12431.0,45,300920.25,1928.9759615384612,2128.6156236410434,156,1704,10.923076923076923,5,284,0.5473684210526316,4,-1.1009930057716981,1.189206327455434
12433.0,35,256370.25,1844.390287769784,1688.970481459621,139,2463,17.719424460431654,5,77,1.7820512820512822,4,0.6497913614394222,-1.8981961087425716
12434.0,17,22296.75,1114.8375,328.6906868146468,20,138,6.9,5,0,20.0,4,0.1428439754678985,0.42845831252044253
12435.0,32,457203.0,6015.828947368421,9461.194256735467,76,2903,38.19736842105263,5,341,0.2222222222222222,4,-1.4862932488142861,0.2219808793790948
12437.0,31,579899.25,1593.1298076923076,1255.7660515327111,364,5078,13.95054945054945,5,342,1.0612244897959184,4,0.10757766285732356,-1.2816045374443803
12439.0,318,86863.5,1206.4375,358.9249738925989,72,484,6.722222222222222,5,43,1.6363636363636365,4,1.2202271764993537,-0.37180830529971776
12440.0,98,64440.0,2013.75,1230.0554816361846,32,331,10.34375,4,255,0.125,3,0.3916078176404476,0.8912088908681411
12443.0,368,36398.25,1733.25,1792.872152790042,21,182,8.666666666666666,5,0,21.0,4,-0.10414273379859908,2.2388822330801896
12445.0,56,22618.5,1130.925,403.6943060821615,20,144,7.2,5,0,20.0,4,0.20683885980392222,-0.6318730165978621
12449.0,46,57645.0,5764.5,3949.595991997157,10,729,72.9,5,28,0.3448275862068966,4,1.701060002401441,1.4299968287006846
12450.0,35,36774.0,1268.0689655172414,451.0223500586895,29,314,10.827586206896552,5,75,0.3815789473684211,4,0.0917133699416571,-0.42566647802545976
12451.0,99,272577.0,1736.1592356687895,1177.3076991134133,157,2784,17.73248407643312,5,66,2.343283582089552,4,-0.24080962945712645,-1.047107861195861
12454.0,31,986358.0,39454.32,15081.619991234362,25,6697,267.88,4,26,0.925925925925926,-1,-0.1612571047968834,0.029981729762916708
12455.0,81,255981.75,1868.4799270072992,2782.117690997457,137,1213,8.854014598540147,5,276,0.4945848375451263,4,0.5586506719775016,-1.486798330991491
12457.0,71,47451.0,2156.8636363636365,1860.853341639504,22,251,11.409090909090908,5,0,22.0,4,-1.0766328769783562,-0.5423210224500569
12458.0,63,62256.75,1353.4076086956522,885.8370152929056,46,480,10.434782608695652,5,60,0.7540983606557377,4,-0.7468338143151835,-0.880671202075733
12459.0,241,34077.0,1481.608695652174,721.7924375299966,23,258,11.217391304347826,5,0,23.0,4,0.19519389083908842,1.6832384101007785
12460.0,92,24498.75,1361.0416666666667,369.36905912411686,18,170,9.444444444444445,5,0,18.0,4,-1.1013692944375335,0.6016966261347308
12466.0,318,4254.75,4254.75,0.0,1,1,1.0,1,0,1.0,0,0.2521109912703145,-0.8861406846727145
12467.0,59,9960.0,1106.6666666666667,345.3281953446605,9,129,14.333333333333334,3,0,9.0,2,1.3647682882738852,1.4774308623405386
12468.0,162,220590.0,1969.5535714285716,2511.415997932603,112,1835,16.383928571428573,5,156,0.7133757961783439,4,-0.0009026078031090022,-1.0219804783748192
12469.0,158,230290.5,3030.1381578947367,5174.608065898121,76,2552,33.578947368421055,5,14,5.066666666666666,4,-0.5224419215714301,0.200270004872361
12470.0,325,15896.25,691.1413043478261,368.0916528813831,23,95,4.130434782608695,5,0,23.0,4,-0.9079121894195963,-0.5008178919284229
12471.0,10,1510480.5,2231.1381093057607,3041.43018694233,677,8670,12.806499261447565,5,358,1.8857938718662952,-1,-0.5302001384400189,-0.45141566222532237
12472.0,32,725788.5,1445.7938247011953,1014.5097397500028,502,6230,12.410358565737052,5,329,1.5212121212121212,4,0.21662835829088586,-0.9619557365318009
12474.0,14,378649.5,1323.9493006993007,746.9019405678838,286,3107,10.863636363636363,5,288,0.9896193771626296,4,0.4698471902778632,-1.032053890502973
12475.0,45,31969.5,1278.78,500.7336717257986,25,236,9.44,5,0,25.0,4,1.0260925221076374,0.0819136606313701
12476.0,32,547424.25,1934.3613074204948,1709.314487785039,283,3237,11.43816254416961,5,105,2.669811320754717,4,-1.5652977799063523,0.39310396092962907
12477.0,35,529247.25,2004.7244318181815,1897.2526022761915,264,2466,9.340909090909092,5,224,1.1733333333333331,4,-1.1353610034221049,0.2007918314119575
12480.0,35,163741.5,1860.698863636364,2641.78868626396,88,1245,14.147727272727272,5,108,0.8073394495412844,4,0.7057682235749749,-0.45740317347008286
12481.0,12,495426.75,3020.8948170731705,2888.344266129224,164,3864,23.5609756097561,5,231,0.7068965517241379,4,0.8713372110797756,1.2598447259133712
12482.0,212,1776855.0,8710.073529411764,7343.9861200349715,204,27042,132.55882352941177,5,77,2.6153846153846154,-1,0.3755579526633273,0.5466991558911205
12483.0,14,197670.0,3088.59375,2157.012598065734,64,1062,16.59375,5,299,0.2133333333333333,4,0.18508959327685726,1.142480190068145
12484.0,119,137132.25,1063.0406976744189,1415.3564655592213,129,1080,8.372093023255815,5,198,0.6482412060301508,4,-0.32609039901661857,1.1095425376025179
12485.0,165,53107.5,1561.985294117647,1132.8443317950678,34,414,12.176470588235292,5,0,34.0,4,0.17072071929225174,0.6969802381498884
12486.0,67,77796.0,1587.6734693877552,1218.2153562393212,49,523,10.673469387755102,5,0,49.0,4,1.929398303497686,-0.7578999011191314
12487.0,366,21397.5,10698.75,7016.2670363235175,2,174,87.0,2,0,2.0,-1,-0.20695191247978617,-1.9753989647110708
12490.0,14,330428.25,1522.7108294930877,1004.433422191822,217,2842,13.096774193548388,5,360,0.6011080332409973,4,0.5429514883731861,-1.0149318918080572
12492.0,39,33900.0,1540.909090909091,1002.74661360879,22,252,11.454545454545457,5,0,22.0,4,-0.1681932083452678,1.105242392410195
12494.0,47,42687.75,1377.024193548387,643.4915641600605,31,272,8.774193548387096,5,165,0.1867469879518072,4,0.31483367968496206,0.486357666209419
12495.0,276,26805.0,1576.764705882353,1171.040040781685,17,130,7.647058823529412,5,0,17.0,4,-0.8427056873527748,-1.5074281387474116
12496.0,256,4056.75,312.0576923076923,228.1838201302423,13,33,2.5384615384615383,4,0,13.0,3,-1.5879737858130636,-0.6100374211294599
12497.0,36,390405.0,9079.186046511628,6351.163846308628,43,4449,103.46511627906976,5,244,0.1755102040816326,4,1.9431101860185882,-0.09473266733249731
12499.0,196,29529.0,1093.6666666666667,542.9608464422005,27,302,11.185185185185183,5,0,27.0,4,1.705386809686488,-0.8343472672019667
12500.0,71,127304.25,1497.6970588235297,1894.780242351794,85,699,8.223529411764705,5,238,0.3556485355648535,4,1.2811995175556148,-1.0359857806045008
12503.0,220,84450.0,42225.0,35319.98372026805,2,561,280.5,2,0,2.0,-1,-0.9837832101065405,2.056658178588304
12504.0,53,22275.0,2025.0,1089.1487501714355,11,368,33.45454545454545,3,179,0.0611111111111111,2,0.11996527870904973,1.1072353157534065
12505.0,44,71640.0,1705.7142857142858,1812.1880754062477,42,324,7.714285714285714,5,0,42.0,4,-0.34128110109890514,0.22983750058297261
12507.0,220,40443.75,1444.419642857143,1032.6775743039248,28,362,12.928571428571429,5,0,28.0,4,-2.1726093690872768,-1.1379104776403706
12510.0,95,314658.75,2809.453125,7663.892213332612,112,1696,15.142857142857142,5,276,0.4043321299638989,4,-0.43275712147050355,-1.3942490219884431
12511.0,64,231301.5,1217.3763157894737,576.746856377087,190,1753,9.226315789473684,5,0,190.0,-1,-0.04719569633380407,0.02020282024784251
12514.0,277,43506.0,1318.3636363636365,1246.8199816979852,33,400,12.12121212121212,5,0,33.0,4,0.9062418991549702,0.9863513769257736
12516.0,66,100242.0,2088.375,1925.4302075231276,48,1077,22.4375,5,169,0.2823529411764706,4,-0.4090426687411697,-0.6576823474587211
12519.0,112,28927.5,1314.8863636363635,494.5919658287402,22,212,9.636363636363637,5,0,22.0,4,0.7080539188467213,-0.07220096569932491
12523.0,10,193678.5,1344.9895833333333,706.3225894838773,144,1410,9.791666666666666,5,358,0.4011142061281337,4,0.46401470582823834,-0.7701986649671267
12524.0,24,498029.25,5187.8046875,4977.697685043591,96,3479,36.239583333333336,5,281,0.3404255319148936,4,-1.1444426187969126,-0.5499020121486529
12525.0,134,73029.75,1217.1625,800.0338523359336,60,509,8.483333333333333,5,149,0.4,4,-0.10980008193356912,0.8798285364511546
12527.0,130,29010.0,2072.1428571428573,1735.2573676167267,14,292,20.857142857142858,5,35,0.3888888888888889,4,0.7901545747809882,0.27552826286210735
12529.0,164,23736.0,1130.2857142857142,298.88657219037844,21,192,9.142857142857142,5,0,21.0,4,-0.6093103890813079,-0.8864905794378375
12530.0,51,157273.5,1709.4945652173913,1548.576756170116,92,1800,19.565217391304348,5,227,0.4035087719298245,4,-1.2536416155817929,-0.14627821932910057
12531.0,322,135598.5,1232.7136363636364,1132.8156995804804,110,1074,9.763636363636364,5,0,110.0,-1,-1.6664037081624674,-0.37265145602532346
12533.0,263,102591.75,1424.8854166666667,1004.7469961629222,72,704,9.77777777777778,5,111,0.6428571428571429,4,-0.6131260061113758,0.565785442380484
12537.0,44,54970.5,1278.3837209302326,1262.3749765403895,43,449,10.44186046511628,5,0,43.0,4,1.800438668792079,-0.3580660622646539
12538.0,14,20737.5,1595.1923076923076,960.898674168734,13,145,11.153846153846152,5,0,13.0,4,1.150851066957489,0.46924865910117336
12539.0,86,423480.0,1833.246753246753,1341.7209808594866,231,2468,10.683982683982684,5,266,0.8651685393258427,4,-0.6301032429945576,-0.9379054495178591
12540.0,14,664068.75,2266.4462457337886,2072.651711085418,293,4334,14.791808873720136,5,354,0.8253521126760563,4,0.3540045424892282,-2.123873455129946
12542.0,120,36141.0,926.6923076923076,410.17543768016304,39,522,13.384615384615383,5,156,0.2484076433121019,4,1.4998912465982628,-1.1464120488733807
12543.0,84,73518.75,1709.7383720930231,1631.7276384774195,43,688,16.0,5,0,43.0,4,-1.0756073961977788,-1.161970579472679
12547.0,136,13183.5,1014.1153846153846,366.5039878049392,13,175,13.461538461538462,3,0,13.0,2,1.247789796071102,0.46664597820842285
12549.0,211,118176.0,2411.7551020408164,3329.1343764690564,49,1366,27.877551020408163,5,122,0.3983739837398374,4,1.4321602235723918,-0.7911019468282412
12553.0,21,68735.25,1462.4521276595744,859.3544209208702,47,360,7.659574468085107,5,38,1.205128205128205,4,0.8691135485453227,0.7455423681987924
12554.0,84,35137.5,1351.4423076923076,1089.3372189264726,26,240,9.23076923076923,5,0,26.0,4,1.6092791674121285,1.0277749248307597
12555.0,318,9692.25,9692.25,0.0,1,1,1.0,1,0,1.0,0,1.8212865591191512,-0.2659886171594122
12557.0,68,457888.5,22894.425,23796.908949690685,20,1998,99.9,4,290,0.0687285223367697,-1,0.9139873023676635,0.09840597783857531
12562.0,21,88888.5,2279.192307692308,2250.480997170045,39,548,14.051282051282053,5,50,0.7647058823529411,4,1.1149716075418854,2.852484016948486
12563.0,44,18693.0,1437.923076923077,986.503016682198,13,113,8.692307692307692,5,0,13.0,4,0.6146552963634008,-0.2787506728251575
12567.0,24,177465.0,1613.3181818181818,1111.0031275550175,110,1003,9.11818181818182,5,278,0.3942652329749104,4,-0.3072486323765825,-0.25538469051053103
12568.0,280,5250.0,1050.0,396.82726090832017,5,48,9.6,2,0,5.0,1,0.40904047105679797,1.0885056208813684
12570.0,318,5814.0,5814.0,0.0,1,1,1.0,1,0,1.0,0,2.3484343272628414,0.8949290084948599
12573.0,17,41765.25,458.9587912087912,646.4674330799403,91,395,4.34065934065934,5,84,1.0705882352941176,4,0.0035281772484494238,-0.3130167200334572
12575.0,93,46711.5,1229.25,430.5335823609356,38,315,8.289473684210526,5,69,0.5428571428571428,4,0.1909182687800471,-1.3834245101211031
12576.0,28,62016.75,1148.4583333333333,745.7073724051774,54,527,9.75925925925926,5,134,0.4,4,0.5914808382703228,-1.741297302804233
12577.0,17,74696.25,481.9112903225807,520.8349360735011,155,725,4.67741935483871,5,355,0.4353932584269663,4,0.12495782775374914,0.5682044217012678
12578.0,21,138595.5,2389.5775862068967,2419.938643835295,58,1184,20.41379310344828,5,58,0.9830508474576272,4,-2.233348714624169,0.3811208697516541
12580.0,212,47790.0,1405.5882352941176,583.9300169591236,34,331,9.735294117647058,5,0,34.0,4,3.5395419523389378,-1.4366593105984675
12582.0,58,110178.0,1360.2222222222222,1254.5549839734008,81,685,8.45679012345679,5,155,0.5192307692307693,4,-0.10708989420885993,0.38098704206293793
12583.0,9,537454.5,2454.1301369863013,1562.88159456463,219,3924,17.91780821917808,5,360,0.6066481994459834,4,-0.7893335502499172,1.7220958831094704
12586.0,10,139929.75,1685.9006024096386,1296.2224824440962,83,608,7.325301204819277,5,349,0.2371428571428571,4,-0.506302681345192,0.6451470990165802
12588.0,35,55791.0,1549.75,1197.660733322612,36,385,10.694444444444445,5,198,0.1809045226130653,4,-0.3096199832378591,0.7961399486041711
12589.0,57,303673.5,2094.3,6565.402946268798,145,1458,10.055172413793104,5,268,0.5390334572490706,4,0.42388436930474,1.1023953704169638
12591.0,26,67447.5,1568.546511627907,1327.8044761755502,43,449,10.44186046511628,5,18,2.263157894736842,4,1.2177653395756347,-0.2702454379794502
12592.0,155,160879.5,2553.6428571428573,7025.026590139422,63,1585,25.15873015873016,5,0,63.0,-1,0.35451714243945165,-0.6715340866447449
12594.0,14,131391.75,1622.1203703703704,1084.7553368380406,81,991,12.234567901234568,5,268,0.3011152416356877,4,-2.468493875605137,-0.5673342412320876
12595.0,140,22426.5,1180.342105263158,479.4339487189144,19,271,14.263157894736842,5,0,19.0,4,-0.1383045649733522,-1.5506658998871041
12598.0,99,113325.75,1531.429054054054,1068.3154968879155,74,942,12.72972972972973,5,185,0.3978494623655914,4,0.6661715218590517,1.4415993094141955
12599.0,17,94810.5,1335.3591549295777,756.9414828444164,71,1233,17.366197183098592,5,196,0.3604060913705584,4,-0.3672216983769837,-0.5766841322402494
12600.0,11,177628.5,2691.340909090909,1950.6582122040656,66,609,9.227272727272728,5,357,0.1843575418994413,4,-1.350596618844982,1.2546127301733472
12601.0,40,7815.0,1302.5,505.22210462330327,6,45,7.5,3,0,6.0,2,0.5798003641842764,0.26495818601712345
12605.0,12,92471.25,1216.7269736842106,637.8225656842603,76,929,12.223684210526317,5,82,0.9156626506024096,4,-1.173155847765299,1.202713920238656
12606.0,318,1575.0,1575.0,0.0,1,1,1.0,1,0,1.0,0,-1.0717723934607413,0.18215198694187565
12608.0,40,31184.25,1949.015625,2998.139882311406,16,323,20.1875,4,0,16.0,3,-1.0599456072098794,-0.2530343163058797
12609.0,10,173175.75,1505.8760869565217,718.1265162855697,115,905,7.869565217391305,5,345,0.3323699421965317,4,0.639129793951237,0.39079680391435484
12613.0,24,261801.75,1504.6077586206898,1054.3116759618642,174,2519,14.477011494252874,5,337,0.514792899408284,4,0.49399418534597894,-0.9142252739553525
12615.0,49,258734.25,1568.0863636363636,904.235119542216,165,1941,11.763636363636364,5,218,0.7534246575342466,4,-0.9455745079743509,-2.47881745668181
12616.0,24,31335.0,1424.3181818181818,411.9698482221191,22,214,9.727272727272728,5,0,22.0,4,-0.11516404705257464,1.3369086146176177
12619.0,196,10510.5,1051.05,135.24015675826467,10,140,14.0,4,0,10.0,3,0.8016431188551945,-1.0483283729139055
12621.0,12,796614.75,2756.452422145329,3499.179111030257,289,6266,21.68166089965398,5,292,0.9863481228668942,4,1.5723235276204044,-1.4555242540095765
12623.0,52,258205.5,1665.8419354838709,1297.528089747787,155,1780,11.483870967741936,5,280,0.5516014234875445,4,1.0333602015747312,1.4566206536036042
12625.0,145,186079.5,1918.3453608247423,1336.7672595879876,97,1697,17.49484536082474,5,87,1.1022727272727273,4,-0.40813401503739755,0.6964715734006591
12629.0,21,116866.5,2597.0333333333333,3890.911698491055,45,722,16.044444444444444,5,38,1.1538461538461535,4,0.4446236666187363,0.11096942299565107
12631.0,92,213080.25,1401.84375,780.0511492040672,152,1371,9.019736842105264,5,237,0.6386554621848739,4,0.1581373002313884,0.823208029318642
12632.0,156,60366.0,1724.7428571428572,1251.6054652949956,35,694,19.82857142857143,5,44,0.7777777777777778,4,-1.8338384325798356,0.677152930754875
12633.0,18,263563.5,1285.6756097560976,987.2634314004706,205,2076,10.126829268292685,5,143,1.4236111111111112,4,1.1386682160303985,-0.15965023570212167
12634.0,171,36750.0,1837.5,1930.45672261637,20,337,16.85,5,13,1.4285714285714286,4,1.0810433361543157,-0.3095699516564067
12635.0,28,93092.25,1193.4903846153843,675.9252910600811,78,777,9.961538461538462,5,64,1.2,4,-0.5254191648043318,0.991111306161058
12636.0,374,10575.0,10575.0,0.0,1,1,1.0,1,0,1.0,0,-0.8538990986365044,-2.3876615295876724
12637.0,14,173880.75,709.7173469387756,713.4330814707046,245,1282,5.2326530612244895,5,165,1.4759036144578312,4,0.9970827301785762,-0.13798416023446594
12638.0,275,18735.0,2081.6666666666665,2164.8581795350938,9,86,9.555555555555555,4,0,9.0,3,1.9982578024105608,-0.8182946392122098
12639.0,70,61970.25,1475.482142857143,937.4635674105556,42,430,10.238095238095235,5,193,0.2164948453608247,4,-1.5747739341339144,0.17410150438708408
12643.0,21,375433.5,13408.339285714286,12397.44863092998,28,2977,106.32142857142856,5,226,0.1233480176211453,-1,-0.7747573276910492,0.7399704033135508
12644.0,66,108043.5,1350.54375,730.9627232688027,80,707,8.8375,5,264,0.3018867924528302,4,0.3274989672048759,0.027386210189698557
12645.0,45,132309.0,1520.7931034482758,919.093047177754,87,1041,11.96551724137931,5,259,0.3346153846153846,4,0.9262964847266537,-1.2893522163687263
12647.0,21,992454.75,2518.920685279188,3419.266814706028,394,5202,13.203045685279188,5,310,1.2668810289389068,4,-0.3401040578736552,-1.4026651463961026
12648.0,73,59546.25,1353.3238636363635,610.1290098507606,44,358,8.136363636363637,5,264,0.1660377358490566,4,-0.5662281368098848,1.1820178821568832
12649.0,18,125335.5,1440.6379310344828,1058.856864104297,87,1373,15.781609195402298,5,314,0.2761904761904762,4,-1.2307254708884658,0.8182896121134381
12651.0,14,19781.25,941.9642857142856,237.00361660893336,21,187,8.904761904761905,5,87,0.2386363636363636,4,-1.4787260854888957,-1.4399097613370826
12652.0,70,7278.750000000001,2426.2500000000005,1333.6035533470963,3,31,10.333333333333334,2,0,3.0,1,-0.12457391239583293,-0.6421952599508236
12653.0,162,146323.5,3402.872093023256,3220.559471680538,43,762,17.72093023255814,5,0,43.0,4,-0.6063519782628088,0.5749240806825117
12655.0,59,19601.25,1225.078125,189.8587571228939,16,80,5.0,5,0,16.0,4,1.7186088634636705,-1.3336065279475937
12656.0,61,176749.5,1460.7396694214876,1302.690325744466,121,1137,9.396694214876034,5,137,0.8768115942028986,4,1.0643004903111994,1.4788816103231814
12661.0,72,12150.0,1104.5454545454545,158.9253684194966,11,216,19.63636363636364,5,0,11.0,4,0.0553828434291526,-0.8747961852570587
12662.0,17,215757.0,1340.1055900621118,734.5951157566703,161,1366,8.48447204968944,5,236,0.679324894514768,4,0.6518418914269545,-0.26033474042006804
12663.0,260,17955.0,1795.5,1010.5842988093574,10,181,18.1,4,44,0.2222222222222222,3,0.03145421704328699,-1.167348245318746
